Acronimo_t,Acronimo_t_1,Altura_t,Altura_t_1,Anio_de_agente_libre_t,Anio_de_agente_libre_t_1,Anio_t,Anios_de_contrato,Anios_de_contrato_t,Anios_de_contrato_t_1,Antiguedad_t,Antiguedad_t_1,Bateos_2_t,Bateos_2_t_1,Bateos_t,Bateos_t_1,Bono_por_firma_t,Bono_por_firma_t_1,Cantidad_agentes_libres_t,Cantidad_agentes_libres_t_1,Cantidad_de_equipos_t,Cantidad_de_equipos_t_1,Carreras_2_t,Carreras_2_t_1,Carreras_ganadas_2_t,Carreras_ganadas_2_t_1,Carreras_ganadas_t,Carreras_ganadas_t_1,Carreras_t,Carreras_t_1,Comando_2_t,Comando_2_t_1,Comando_t,Comando_t_1,Control_2_t,Control_2_t_1,Control_t,Control_t_1,Dominio_2_t,Dominio_2_t_1,Dominio_t,Dominio_t_1,ERA_2_t,ERA_2_t_1,ERA_t,ERA_t_1,Edad_al_firmar_t,Edad_al_firmar_t_1,Edad_t,Equipo_anterior,Equipo_t,Equipo_t_1,Estado_t,Ganancias_t,Ganancias_t_1,Ingresos_equipo_2_t,Ingresos_equipo_2_t_1,Ingresos_equipo_t,Ingresos_equipo_t_1,Inning_pitched_2_t,Inning_pitched_2_t_1,Inning_pitched_t,Inning_pitched_t_1,Juegos_iniciados_t,Juegos_iniciados_t_1,Juegos_t,Juegos_t_1,Juegos_totales_t,Juegos_totales_t_1,Jugador,Losses_2_t,Losses_2_t_1,Losses_t,Losses_t_1,Pago_efectivo_t,Pago_efectivo_t_1,Pennants_won_t,Pennants_won_t_1,Peso_t,Peso_t_1,Playoffs_t,Playoffs_t_1,Porcentaje_juegos_t,Porcentaje_juegos_t_1,Posicion_t,Posicion_t_1,Promedio_victorias_t,Promedio_victorias_t_1,Saves_2_t,Saves_2_t_1,Saves_t,Saves_t_1,Status_agente_libre,Strike_outs_2_t,Strike_outs_2_t_1,Strike_outs_t,Strike_outs_t_1,Sueldo_ajustado_t,Sueldo_ajustado_t_1,Sueldo_base_t,Sueldo_base_t_1,Sueldo_porcentual_t,Sueldo_porcentual_t_1,Sueldo_regular_t,Sueldo_regular_t_1,TVS_2_t,TVS_2_t_1,TVS_t,TVS_t_1,Valor_contrato,Valor_contrato_promedio_t,Valor_contrato_promedio_t_1,Valor_contrato_total_t,Valor_contrato_total_t_1,Valor_del_contrato_t,Valor_del_contrato_t_1,Valor_promedio_contrato,Victorias_t,Victorias_t_1,WAR_2_t,WAR_2_t_1,WAR_t,WAR_t_1,WHIP_2_t,WHIP_2_t_1,WHIP_t,WHIP_t_1,WS_ganadas_t,WS_ganadas_t_1,Walks_2_t,Walks_2_t_1,Walks_t,Walks_t_1,Wins_2_t,Wins_2_t_1,Wins_t,Wins_t_1,Year_t,Year_t_1,ln_Sueldo_ajustado_t,ln_Sueldo_base_t,ln_Sueldo_regular_t
BAL,TEX,6.6,6.6,2021,2018,2018,2,2,1,0,0,31329,24336,177,156,1500000,0,2,4,1,2,9409,5625,8100,3969,90,63,97,75,2.3197633136094673,1.8056640625,1.523076923076923,1.34375,0.18048613781024392,0.14739703529000261,0.42483660130718953,0.38392321535692864,0.41868512110726647,0.26614952954220195,0.6470588235294118,0.5158968206358728,27.9841,11.559999999999999,5.29,3.4,31,30,31,TEX,Baltimore Orioles,Texas Rangers,Maryland,36454400,26954400,0.15089174769806302,0.24656877927674906,0.38844786998780545,0.4965569245079048,23409.0,27788.889999999996,153.0,166.7,28,28,30,28,162,162,Andrew Cashner,256,121,16,11,9500000,10000000,7,2,235.0,235.0,14,8,0.18518518518518517,0.1728395061728395,SP,SP,0.2901234567901234,0.4814814814814814,0,0,0,0,UFA,9801,7396,99,86,9500000,10000000,5000000,10000000,0.073,0.061,9500000,10000000,109.83040000000001,6559.380099999999,10.48,80.99,16000000,8000000,10000000,73000000,36000000,16000000,10000000,8000000,47,78,0.12249999999999998,20.884900000000002,0.35,4.57,2.4964000000000004,1.7424000000000002,1.58,1.32,3,0,4225,4096,65,64,25,121,5,11,2018,2017,16.06680235657077,15.424948470398375,16.06680235657077
NYM,KC,6.0,6.0,2021,2018,2018,2,2,4,1,4,10000,32761,100,181,0,0,8,4,2,2,3600,7056,3481,6889,59,83,60,84,7.839999999999999,5.33769322235434,2.8,2.310344827586207,0.10633270321361059,0.10417411818188294,0.32608695652173914,0.32276015581524764,0.8336483931947068,0.5560494845641767,0.9130434782608695,0.7456872565386756,33.292899999999996,17.305600000000002,5.77,4.16,34,30,35,KC,New York Mets,Kansas City Royals,New York,56179500,50179500,0.2633101880359269,0.17371540813517095,0.5131375917197325,0.41679180430422447,8464.0,32292.089999999997,92.0,179.7,20,32,21,32,162,162,Jason Vargas,81,121,9,11,6000000,8000000,5,4,215.0,215.0,9,9,0.12962962962962962,0.19753086419753085,SP,SP,0.4753086419753086,0.4938271604938271,0,0,0,0,UFA,7056,17956,84,134,6000000,8000000,6000000,8000000,0.04,0.054,6000000,8000000,154.75359999999998,5291.107599999999,12.44,72.74,16000000,8000000,8000000,89635000,43800000,16000000,32000000,8000000,77,80,1.439541802564349,16.9744,1.1998090692124097,4.12,1.9880999999999998,1.7689000000000001,1.41,1.33,2,2,900,3364,30,58,36,324,6,18,2018,2017,15.60727002719233,15.60727002719233,15.60727002719233
MIL,SD,6.3,6.3,2020,2018,2018,2,2,1,1,1,23409,24649,153,157,750000,0,5,4,1,5,6889,6724,5625,6084,75,78,83,82,4.827613568736362,4.515625,2.1971830985915495,2.125,0.13575419791782523,0.15946799704319753,0.3684483653347172,0.39933444259567386,0.6553688078810147,0.7200976741481888,0.8095485210171252,0.8485856905158069,12.25,15.132100000000001,3.5,3.89,29,28,30,SD,Milwaukee Brewers,San Diego Padres,Wisconsin,21814609,12314609,0.06416514844339295,0.0017583556939083434,0.2533084057890558,0.04193275204310282,37133.28999999999,32508.090000000004,192.7,180.3,35,32,36,34,163,162,Jhoulys Chacin,64,100,8,10,9500000,1750000,1,2,215.0,215.0,5,5,0.22085889570552147,0.20987654320987653,SP,SP,0.588957055214724,0.4382716049382716,0,0,0,0,UFA,24336,23409,156,153,8750000,1750000,8000000,1750000,0.08,0.023,8750000,1750000,4904.2009,6353.684099999999,70.03,79.71,15500000,7750000,1750000,103750000,8250000,15500000,1750000,7750000,96,71,3.0276,6.969600000000001,1.74,2.64,1.3456,1.6129,1.16,1.27,0,0,5041,5184,71,72,225,169,15,13,2018,2017,15.984564258333798,15.89495209964411,15.984564258333798
NYM,MIL,6.4,6.4,2020,2018,2018,2,2,1,0,0,784,3364,28,58,500000,0,8,3,2,1,324,441,324,400,18,20,18,21,4.903061224489797,17.109504132231407,2.2142857142857144,4.136363636363637,0.28336393471063626,0.08100025270739998,0.532319391634981,0.2846054333764554,1.3893507206985785,1.3858741584090482,1.1787072243346006,1.1772315653298837,37.822500000000005,5.4289000000000005,6.15,2.33,32,31,32,MIL,New York Mets,Milwaukee Brewers,New York,10712295,4712295,0.2633101880359269,0.0,0.5131375917197325,0.0,691.69,5975.29,26.3,77.3,0,0,29,70,162,162,Anthony Swarzak,4,16,2,4,6000000,339342,5,1,215.0,215.0,9,4,0.17901234567901234,0.43209876543209874,RP,RP,0.4753086419753086,0.5308641975308642,16,4,4,2,UFA,961,8281,31,91,5500000,339342,5000000,900000,0.037,0.005,5500000,900000,0.0,8065.8361,0.0,89.81,14000000,7000000,900000,89635000,7550000,14000000,900000,7000000,77,86,1.439541802564349,3.6864,1.1998090692124097,1.92,2.5600000000000005,1.0609,1.6,1.03,2,0,196,484,14,22,0,36,0,6,2018,2017,15.520258650202699,15.424948470398375,15.520258650202699
CHC,TB,6.6,6.6,2020,2018,2018,2,2,2,1,2,2025,676,45,26,0,0,7,5,2,2,361,100,289,100,17,10,19,10,7.7602040816326525,8.576530612244897,2.7857142857142856,2.9285714285714284,0.15863733764459975,0.09809367946388799,0.39829302987197723,0.3131991051454138,1.2310581150889603,0.8413034447897741,1.1095305832147937,0.9172259507829977,4.752400000000001,4.0804,2.18,2.02,31,29,32,SEA,Chicago Cubs,Tampa Bay Rays,Illinois,30516915,23016915,0.6257419501052102,0.0021724015452456,0.7910385263090605,0.04660902858079752,4942.089999999999,1998.0900000000001,70.3,44.7,0,0,81,49,163,162,Steve Cishek,9,4,3,2,7500000,2163942,17,1,215.0,215.0,20,4,0.49693251533742333,0.30246913580246915,RP,RP,0.5828220858895705,0.4938271604938271,16,1,4,1,UFA,6084,1681,78,41,7500000,2163942,6500000,6000000,0.039,0.028,7500000,6000000,3888.7696,3227.3761000000004,62.36,56.81,13000000,6500000,5000000,215545000,21700000,13000000,10000000,6500000,95,80,3.9204,0.1521,1.98,0.39,1.0816000000000001,0.81,1.04,0.9,3,0,784,196,28,14,16,9,4,3,2018,2017,15.830413578506539,15.687312734865866,15.830413578506539
NYY,STL,6.5,6.5,2019,2018,2018,1,1,3,1,3,26569,22801,163,151,0,0,2,2,2,2,7569,6400,6889,5041,83,71,87,80,4.487707756232687,3.8476331360946743,2.1184210526315788,1.9615384615384615,0.2352280950963332,0.1752925648465801,0.4850031908104659,0.4186795491143317,1.0556349468476547,0.6744614810147261,1.0274409700063818,0.821256038647343,22.752899999999997,11.7649,4.77,3.43,30,27,31,STL,New York Yankees,St. Louis Cardinals,New York,37737213,25737213,0.49243862559014895,0.16093678505288517,0.7017397135620507,0.40116927231891175,24554.889999999996,34707.69,156.7,186.3,29,33,31,33,162,162,Lance Lynn,100,64,10,8,1999996,8500000,40,23,270.0,270.0,54,28,0.19135802469135801,0.2037037037037037,SP,SP,0.6172839506172839,0.5123456790123457,0,0,0,0,UFA,25921,23409,161,153,1999996,8500000,12000000,7500000,0.011,0.058,12000000,8500000,412.49609999999996,5256.25,20.31,72.5,12000000,12000000,7833333,14000000,113000000,12000000,23500000,12000000,100,83,0.0144,10.112400000000001,0.12,3.18,2.3409,1.5129,1.53,1.23,27,11,5776,6084,76,78,100,121,10,11,2018,2017,14.508655738522219,16.300417207752275,16.300417207752275
STL,HOU,6.3,6.3,2021,2018,2018,2,2,3,1,3,196,3844,14,62,0,0,3,3,2,2,100,961,100,961,10,31,10,31,4.0,12.25,2.0,3.5,0.22320044640089284,0.10749798441279225,0.4724409448818898,0.32786885245901637,0.8928017856035714,1.316850309056705,0.9448818897637796,1.1475409836065573,50.5521,20.884900000000002,7.11,4.57,33,30,34,HOU,St. Louis Cardinals,Houston Astros,Missouri,34629300,29629300,0.3567606437178784,0.1331033320568424,0.5972944363694328,0.3648332935147811,161.29,3721.0,12.7,61.0,0,0,17,65,162,162,Luke Gregerson,0,9,0,3,5000000,6250000,23,2,200.0,200.0,28,11,0.10493827160493827,0.4012345679012346,RP,RP,0.5432098765432098,0.6234567901234568,0,1,0,1,UFA,144,4900,12,70,5000000,6250000,5000000,6250000,0.031,0.045,5000000,6250000,0.0,19.8916,0.0,4.46,11000000,5500000,6166667,28000000,82000000,11000000,18500000,5500000,88,101,1.439541802564349,0.0009,1.1998090692124097,0.03,2.4964000000000004,1.7956000000000003,1.58,1.34,11,1,36,400,6,20,0,4,0,2,2018,2017,15.424948470398375,15.424948470398375,15.424948470398375
OAK,LAA,6.1,6.1,2021,2018,2018,2,2,1,0,0,5776,4761,76,69,0,0,3,4,5,5,1024,1024,961,784,31,28,32,32,17.82716049382716,31.484567901234563,4.222222222222222,5.611111111111111,0.037460978147762745,0.038869007844581555,0.1935483870967742,0.19715224534501644,0.6678228696959186,1.2237739167363468,0.8172043010752689,1.1062431544359255,9.0,7.617599999999999,3.0,2.76,33,32,33,LAA,Oakland Athletics,Los Angeles Angels,California,14653491,11153491,0.005263055396569682,0.2611907940306312,0.07254691858769524,0.5110682870523579,8649.0,8335.689999999999,93.0,91.3,0,1,74,60,162,162,Yusmeiro Petit,9,4,3,2,3500000,2250000,15,1,252.0,252.0,27,10,0.4567901234567901,0.37037037037037035,RP,RP,0.5987654320987654,0.4938271604938271,0,16,0,4,UFA,5776,10201,76,101,3500000,2250000,3500000,2250000,0.044,0.014,3500000,2250000,4415.6025,8277.360400000001,66.45,90.98,10000000,5000000,2250000,18000000,24750000,10000000,2250000,5000000,97,80,3.3124000000000002,2.4336,1.82,1.56,1.0201,0.9025,1.01,0.95,9,1,324,324,18,18,49,25,7,5,2018,2017,15.068273526459642,15.068273526459642,15.068273526459642
NYY,NYY,6.6,6.6,2019,2016,2018,1,1,7,0,8,22500,19321,150,139,0,0,2,3,2,2,5184,4096,3844,3721,62,61,72,64,7.535563244905806,5.76,2.7450980392156863,2.4,0.1111111111111111,0.11306236655814188,0.3333333333333333,0.3362474781439139,0.8372848049895338,0.6512392313748973,0.9150326797385621,0.8069939475453934,13.3225,13.6161,3.65,3.69,37,28,37,NYY,New York Yankees,New York Yankees,New York,256785714,246285714,0.49243862559014895,0.5424430825130575,0.7017397135620507,0.7365073540115248,23409.0,22111.689999999995,153.0,148.7,29,27,29,27,162,162,C.C. Sabathia,49,25,7,5,10500000,25000000,40,40,300.0,300.0,54,53,0.17901234567901234,0.16666666666666666,SP,SP,0.6172839506172839,0.5617283950617284,0,0,0,0,UFA,19600,14400,140,120,10500000,25000000,10000000,25000000,0.058,0.12,10500000,25000000,2205.2416000000003,1924.5768999999998,46.96,43.87,10000000,10000000,23000000,14000000,102500000,10000000,161000000,10000000,100,91,3.1684,7.896100000000001,1.78,2.81,1.7161000000000002,1.6129,1.31,1.27,27,27,2601,2500,51,50,81,196,9,14,2018,2017,16.166885815127753,16.11809565095832,16.166885815127753
CHC,NYY,6.2,6.2,2019,2018,2018,1,1,4,0,5,6724,24649,82,157,0,0,7,3,2,2,3249,7396,2809,6084,53,78,57,86,2.7525826446280997,4.062744140625,1.6590909090909092,2.015625,0.28792385484830463,0.1661730699014159,0.5365853658536586,0.40764331210191085,0.7925342058298632,0.675118666071646,0.8902439024390244,0.821656050955414,33.872400000000006,19.9809,5.82,4.47,31,25,31,NYY,Chicago Cubs,New York Yankees,Illinois,59316110,51237000,0.6257419501052102,0.5424430825130575,0.7910385263090605,0.7365073540115248,6724.0,24649.0,82.0,157.0,14,27,33,27,163,162,Jaime Garcia,49,100,7,10,79110,187072,17,40,215.0,215.0,20,53,0.20245398773006135,0.16666666666666666,RP,SP,0.5828220858895705,0.5617283950617284,0,0,0,0,UFA,5329,16641,73,129,79110,187072,545000,12000000,0.0,0.001,545000,12000000,0.0,2065.7025000000003,0.0,45.45,10000000,545000,6875000,215545000,102500000,545000,27500000,10000000,95,91,1.439541802564349,1.5129,1.1998090692124097,1.23,2.3716,1.9880999999999998,1.54,1.41,3,27,1936,4096,44,64,9,25,3,5,2018,2017,11.278594568015443,13.208541073645382,13.208541073645382
SF,LAD,6.3,6.3,2021,2018,2018,3,3,1,1,1,2916,5184,54,72,0,0,2,6,5,5,361,676,361,625,19,25,19,26,26.44897959183674,7.0225,5.142857142857143,2.65,0.044995408631772274,0.08991006745502812,0.21212121212121213,0.29985007496251875,1.190082644628099,0.6313934487029349,1.0909090909090908,0.7946026986506747,6.708099999999999,11.424399999999999,2.59,3.38,32,31,33,LAD,San Francisco Giants,Los Angeles Dodgers,California,15807000,12807000,0.7446943295378227,1.0,0.8629567367706348,1.0,4356.0,4448.89,66.0,66.7,0,0,72,71,162,162,Tony Watson,36,16,6,4,3000000,1927863,23,25,218.0,218.0,26,31,0.4444444444444444,0.4382716049382716,RP,RP,0.4506172839506173,0.6419753086419753,0,100,0,10,UFA,5184,2809,72,53,3000000,1927863,3000000,5600000,0.015,0.007,3000000,5600000,5519.004100000001,651.2704,74.29,25.52,9000000,3000000,5600000,11500000,199600000,9000000,5600000,3000000,73,104,4.0,0.1521,2.0,0.39,1.0609,1.9043999999999996,1.03,1.38,8,6,196,400,14,20,16,49,4,7,2018,2017,14.914122846632385,14.914122846632385,14.914122846632385
HOU,CHC,6.3,6.3,2020,2018,2018,2,2,1,1,1,3364,2500,58,50,0,0,2,3,2,2,484,900,441,729,21,27,22,30,11.2225,11.902500000000002,3.35,3.45,0.11490950876185003,0.12182901906319575,0.3389830508474576,0.34904013961605584,1.2895719620798622,1.4500698993996877,1.1355932203389831,1.2041884816753927,10.240000000000002,17.977600000000002,3.2,4.24,29,28,30,CHC,Houston Astros,Chicago Cubs,Texas,15548000,11548000,0.35668460593837065,0.294034513517682,0.5972307811377195,0.5422494937920016,3481.0,3283.2899999999995,59.0,57.3,0,0,63,61,162,162,Hector Rondon,25,1,5,1,4000000,5800000,2,17,230.0,230.0,12,19,0.3888888888888889,0.3765432098765432,RP,RP,0.6358024691358025,0.5679012345679012,225,0,15,0,UFA,4489,4761,67,69,4000000,5800000,4000000,5800000,0.025,0.034,4000000,5800000,2411.7921,144.96159999999998,49.11,12.04,8500000,4250000,5800000,23500000,16000000,8500000,5800000,4250000,103,92,0.7055999999999999,0.0025000000000000005,0.84,0.05,1.7424000000000002,1.4884,1.32,1.22,1,3,400,400,20,20,4,16,2,4,2018,2017,15.201804919084164,15.201804919084164,15.201804919084164
CHC,CHC,6.0,6.0,2020,2018,2018,2,2,1,1,1,1764,3364,42,58,0,0,7,3,2,2,1089,361,1024,361,32,19,33,19,0.6848989298454221,11.484567901234568,0.8275862068965517,3.388888888888889,0.5917159763313609,0.08347740055497013,0.7692307692307692,0.28892455858747995,0.4052656389617882,0.9587018748921107,0.636604774535809,0.9791332263242376,58.52250000000001,7.507600000000001,7.65,2.74,34,33,35,CHC,Chicago Cubs,Chicago Cubs,Illinois,13802500,10302500,0.6257419501052102,0.294034513517682,0.7910385263090605,0.5422494937920016,1421.2900000000002,3881.2899999999995,37.7,62.3,0,0,49,68,163,162,Brian Duensing,0,1,0,1,3500000,2000000,17,17,200.0,200.0,20,19,0.3006134969325153,0.41975308641975306,RP,RP,0.5828220858895705,0.5679012345679012,1,0,1,0,UFA,576,3721,24,61,3500000,2000000,3500000,2000000,0.018,0.012,3500000,2000000,0.48999999999999994,3000.8484000000003,0.7,54.78,7000000,3500000,2000000,215545000,16000000,7000000,2000000,3500000,95,92,1.439541802564349,1.9320999999999997,1.1998090692124097,1.39,3.5343999999999998,1.4884,1.88,1.22,3,3,841,324,29,18,9,1,3,1,2018,2017,15.068273526459642,15.068273526459642,15.068273526459642
OAK,HOU,6.2,6.2,0,2018,2018,1,1,1,1,1,27556,24649,166,157,0,0,3,3,5,2,5041,9025,4624,7921,68,89,71,95,14.113221329437545,5.545265348595214,3.7567567567567566,2.3548387096774195,0.04627501352082206,0.1635682733717744,0.21511627906976744,0.4044357469015003,0.6530895078420768,0.9070294784580498,0.8081395348837209,0.9523809523809523,12.6736,27.248399999999997,3.56,5.22,32,31,33,HOU,Oakland Athletics,Houston Astros,California,12569124,6569124,0.005263055396569682,0.1331033320568424,0.07254691858769524,0.3648332935147811,29584.0,23500.890000000003,172.0,153.3,30,28,31,30,162,162,Michael Fiers,64,100,8,10,1806448,3450000,15,2,211.0,211.0,27,11,0.19135802469135801,0.18518518518518517,SP,SP,0.5987654320987654,0.6234567901234568,0,0,0,0,UFA,19321,21316,139,146,1806448,3450000,6000000,3450000,0.023,0.025,6000000,3450000,3675.9969,347.82249999999993,60.63,18.65,6000000,6000000,3450000,18000000,82000000,6000000,3450000,6000000,97,101,11.902500000000002,1.3422542342573305,3.45,1.1585569620253164,1.3923999999999999,2.0448999999999997,1.18,1.43,9,1,1369,3844,37,62,144,64,12,8,2018,2017,14.406873044212277,15.60727002719233,15.60727002719233
MIL,WSH,6.1,6.1,2020,2018,2018,2,2,1,1,1,2025,1225,45,35,0,0,5,4,1,1,841,144,784,121,28,11,29,12,7.111111111111111,13.733564013840832,2.6666666666666665,3.7058823529411766,0.12239798043332288,0.0776672937382424,0.34985422740524785,0.2786885245901639,0.8703856386369626,1.0666487503359312,0.9329446064139942,1.0327868852459017,53.8756,2.6244000000000005,7.34,1.62,34,33,35,WSH,Milwaukee Brewers,Washington Nationals,Wisconsin,16342000,13842000,0.06416514844339295,0.35472633441379614,0.2533084057890558,0.5955890650555936,1176.4899999999998,3721.0,34.3,61.0,0,0,34,63,163,163,Matt Albers,9,4,3,2,2500000,1750000,1,1,225.0,225.0,5,5,0.2085889570552147,0.38650306748466257,RP,RP,0.588957055214724,0.5950920245398773,1,4,1,2,UFA,1024,3969,32,63,2500000,1750000,2500000,1150000,0.023,0.01,2500000,1750000,0.0,9158.49,0.0,95.7,5000000,2500000,1150000,103750000,10400000,5000000,1150000,2500000,96,97,1.439541802564349,6.0516,1.1998090692124097,2.46,2.7556,0.7224999999999999,1.66,0.85,0,0,144,289,12,17,9,49,3,7,2018,2017,14.73180128983843,14.73180128983843,14.73180128983843
CIN,ARI,5.858590733590735,5.719234543670264,2020,2018,2018,2,2,1,1,1,2116,2304,46,48,0,0,3,5,2,1,400,400,324,361,18,19,20,20,14.619377162629759,33.382716049382715,3.823529411764706,5.777777777777778,0.070556640625,0.026776859504132233,0.265625,0.16363636363636364,1.031494140625,0.8938842975206611,1.015625,0.9454545454545454,6.400899999999999,9.672099999999999,2.53,3.11,32,31,33,ARI,Cincinnati Reds,Arizona Diamondbacks,Ohio,14925000,12125000,0.03944167590512172,0.03133856831311919,0.19859928475480904,0.17702702706965168,4096.0,3025.0,64.0,55.0,0,0,57,64,162,162,David Hernandez,4,1,2,1,2800000,292635,10,1,245.0,245.0,15,6,0.35185185185185186,0.3950617283950617,RP,RP,0.4135802469135802,0.5740740740740741,0,4,0,2,UFA,4225,2704,65,52,2800000,292635,2500000,850000,0.028,0.003,2800000,850000,5698.740099999999,3258.1263999999996,75.49,57.08,5000000,2500000,850000,10250000,9750000,5000000,850000,2500000,67,93,3.4225000000000003,0.0016,1.85,0.04,0.9603999999999999,1.0816000000000001,0.98,1.04,5,1,289,81,17,9,25,9,5,3,2018,2017,14.845129975145433,14.73180128983843,14.845129975145433
CHW,TEX,6.1,6.1,2019,2018,2018,1,1,1,1,1,576,28224,24,168,0,0,2,4,2,2,324,7744,289,7056,17,84,18,88,0.6944444444444445,3.305785123966942,0.8333333333333334,1.8181818181818181,0.23795359904818558,0.12430144641683105,0.4878048780487805,0.3525641025641026,0.16524555489457332,0.4109138724523341,0.4065040650406504,0.6410256410256411,154.0081,23.522499999999997,12.41,4.85,33,32,34,TEX,Chicago White Sox,Texas Rangers,Illinois,17034975,12284975,0.0003649538076070542,0.24656877927674906,0.01910376422611665,0.4965569245079048,151.29000000000002,24336.0,12.3,156.0,3,27,3,27,162,162,Miguel Gonzalez,9,169,3,13,4750000,999440,6,2,170.0,170.0,9,8,0.018518518518518517,0.16666666666666666,SP,SP,0.382716049382716,0.4814814814814814,0,0,0,0,UFA,25,10000,5,100,4750000,999440,4750000,5900000,0.066,0.006,4750000,5900000,0.0,1580.0625,0.0,39.75,4750000,4750000,5900000,19750000,36000000,4750000,5900000,4750000,62,78,1.439541802564349,2.8560999999999996,1.1998090692124097,1.69,5.9049000000000005,2.0448999999999997,2.43,1.43,3,0,36,3025,6,55,0,64,0,8,2018,2017,15.373655176010823,15.373655176010823,15.373655176010823
CIN,MIL,5.858590733590735,5.719234543670264,2021,2018,2018,2,2,1,0,0,3249,2401,57,49,0,0,3,3,2,1,289,441,289,400,17,20,17,21,6.580340264650283,4.0,2.5652173913043477,2.0,0.08540950548057782,0.16161208050301756,0.29224904701397714,0.40201005025125625,0.5620236078977151,0.6464483220120703,0.749682337992376,0.8040201005025125,3.8024999999999998,9.1204,1.95,3.02,32,31,32,MIL,Cincinnati Reds,Milwaukee Brewers,Ohio,9495236,6620236,0.03944167590512172,0.0,0.19859928475480904,0.0,6193.6900000000005,3564.09,78.7,59.7,0,0,72,67,162,162,Jared Hughes,9,9,3,3,2875000,950000,10,1,240.0,240.0,15,4,0.4444444444444444,0.41358024691358025,RP,RP,0.4135802469135802,0.5308641975308642,49,1,7,1,UFA,3481,2304,59,48,2875000,950000,2125000,950000,0.029,0.014,2875000,950000,9347.022400000002,3113.64,96.68,55.8,4500000,2250000,950000,10250000,7550000,4500000,950000,2250000,67,86,11.4921,1.4884,3.39,1.22,1.0404,1.4884,1.02,1.22,5,0,529,576,23,24,16,25,4,5,2018,2017,14.871563232213587,14.569282360340654,14.871563232213587
OAK,ARI,5.858590733590735,5.719234543670264,2020,2018,2018,1,1,1,1,1,3844,1600,62,40,0,0,3,5,5,1,729,841,576,676,24,26,27,29,4.78515625,6.25,2.1875,2.5,0.24767262709548218,0.2210530102122567,0.4976671850699845,0.47016274864376134,1.1851522194998658,1.3815813138266042,1.088646967340591,1.1754068716094033,11.289599999999998,17.892900000000004,3.36,4.23,40,39,41,ARI,Oakland Athletics,Arizona Diamondbacks,California,51519352,44207500,0.005263055396569682,0.03133856831311919,0.07254691858769524,0.17702702706965168,4134.49,3058.0899999999997,64.3,55.3,0,0,68,61,162,162,Fernando Rodney,9,16,3,4,4250000,4000000,15,1,240.0,240.0,27,6,0.41975308641975306,0.3765432098765432,RP,RP,0.5987654320987654,0.5740740740740741,625,1521,25,39,UFA,4900,4225,70,65,1188148,4000000,4250000,2750000,0.015,0.039,5900000,4000000,2856.9025,7250.522500000001,53.45,85.15,4500000,4500000,2750000,18000000,9750000,4500000,2750000,4500000,97,93,0.4760999999999999,0.06760000000000001,0.69,0.26,2.1315999999999997,1.4161,1.46,1.19,9,1,1024,676,32,26,16,25,4,5,2018,2017,13.987906350269972,15.2624295409006,15.590462908875947
SD,SD,6.2,6.2,0,0,2018,2,2,1,1,1,4225,4624,65,68,0,0,3,4,5,5,625,841,576,784,24,28,25,29,26.795847750865054,6.98469387755102,5.176470588235294,2.642857142857143,0.04630668162153501,0.12158639224948783,0.21518987341772153,0.34869240348692404,1.2408267905784327,0.8492437295385146,1.1139240506329113,0.9215442092154421,7.4529,9.8596,2.73,3.14,33,32,34,SD,San Diego Padres,San Diego Padres,California,11158482,7908482,0.048604515386767695,0.0017583556939083434,0.2204643177177833,0.04193275204310282,6241.0,6448.089999999999,79.0,80.3,0,0,73,60,162,162,Craig Stammen,9,9,3,3,3250000,900000,2,2,228.0,228.0,5,5,0.4506172839506173,0.37037037037037035,RP,RP,0.4074074074074074,0.4382716049382716,0,0,0,0,UFA,7744,5476,88,74,3250000,900000,2250000,900000,0.031,0.012,3250000,900000,6702.696900000001,5347.996899999999,81.87,73.13,4500000,2250000,900000,149500000,8250000,4500000,900000,2250000,66,71,3.1684,2.3716,1.78,1.54,1.0816000000000001,1.44,1.04,1.2,0,0,289,784,17,28,64,4,8,2,2018,2017,14.994165554305921,14.626440774180603,14.994165554305921
DET,HOU,6.3,6.3,2019,2018,2018,1,1,3,0,2,16129,11025,127,105,0,666668,3,3,1,2,7056,4356,4624,3721,68,61,84,66,2.270594858322387,2.5720897116411536,1.5068493150684932,1.6037735849056605,0.2981143664943844,0.2985439472845148,0.5459985041136874,0.5463917525773195,0.6768969477541847,0.7678818152832394,0.8227374719521318,0.8762886597938144,20.9764,32.0356,4.58,5.66,34,31,34,HOU,Detroit Tigers,Houston Astros,Michigan,63293000,59293000,0.15357974454694254,0.1331033320568424,0.3918925165743058,0.3648332935147811,17875.69,9409.0,133.7,97.0,26,18,27,38,162,162,Francisco Liriano,144,49,12,7,4000000,4475394,11,2,218.0,218.0,16,11,0.16666666666666666,0.2345679012345679,SP,RP,0.3950617283950617,0.6234567901234568,0,0,0,0,UFA,12100,7225,110,85,4000000,4475394,4000000,13000000,0.031,0.032,4000000,13666668,514.3824,0.0,22.68,0.0,4000000,4000000,13000000,11750000,82000000,4000000,39000000,4000000,64,101,0.09,1.3422542342573305,0.3,1.1585569620253164,2.25,2.6569,1.5,1.63,4,1,5329,2809,73,53,25,36,5,6,2018,2017,15.201804919084164,15.201804919084164,15.201804919084164
